,sample_id,pdb_id,protein_path,ligand_path
139,6o3y,6o3y,/storage/ice1/7/3/awallace43/PDBBind_processed/6o3y/6o3y_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6o3y/6o3y_ligand.sdf
140,3v4t,3v4t,/storage/ice1/7/3/awallace43/PDBBind_processed/3v4t/3v4t_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3v4t/3v4t_ligand.sdf
141,4dus,4dus,/storage/ice1/7/3/awallace43/PDBBind_processed/4dus/4dus_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4dus/4dus_ligand.sdf
142,1c7f,1c7f,/storage/ice1/7/3/awallace43/PDBBind_processed/1c7f/1c7f_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1c7f/1c7f_ligand.sdf
143,2zy1,2zy1,/storage/ice1/7/3/awallace43/PDBBind_processed/2zy1/2zy1_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2zy1/2zy1_ligand.sdf
144,2yhw,2yhw,/storage/ice1/7/3/awallace43/PDBBind_processed/2yhw/2yhw_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2yhw/2yhw_ligand.sdf
145,3ggc,3ggc,/storage/ice1/7/3/awallace43/PDBBind_processed/3ggc/3ggc_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3ggc/3ggc_ligand.sdf
146,5eng,5eng,/storage/ice1/7/3/awallace43/PDBBind_processed/5eng/5eng_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5eng/5eng_ligand.sdf
147,6fgl,6fgl,/storage/ice1/7/3/awallace43/PDBBind_processed/6fgl/6fgl_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6fgl/6fgl_ligand.sdf
148,1yvz,1yvz,/storage/ice1/7/3/awallace43/PDBBind_processed/1yvz/1yvz_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1yvz/1yvz_ligand.sdf
149,4i12,4i12,/storage/ice1/7/3/awallace43/PDBBind_processed/4i12/4i12_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4i12/4i12_ligand.sdf
150,5tvn,5tvn,/storage/ice1/7/3/awallace43/PDBBind_processed/5tvn/5tvn_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5tvn/5tvn_ligand.sdf
151,2xbv,2xbv,/storage/ice1/7/3/awallace43/PDBBind_processed/2xbv/2xbv_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2xbv/2xbv_ligand.sdf
152,6mmc,6mmc,/storage/ice1/7/3/awallace43/PDBBind_processed/6mmc/6mmc_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6mmc/6mmc_ligand.sdf
153,5bnr,5bnr,/storage/ice1/7/3/awallace43/PDBBind_processed/5bnr/5bnr_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5bnr/5bnr_ligand.sdf
154,4db7,4db7,/storage/ice1/7/3/awallace43/PDBBind_processed/4db7/4db7_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4db7/4db7_ligand.sdf
155,5e0j,5e0j,/storage/ice1/7/3/awallace43/PDBBind_processed/5e0j/5e0j_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5e0j/5e0j_ligand.sdf
156,6r0u,6r0u,/storage/ice1/7/3/awallace43/PDBBind_processed/6r0u/6r0u_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6r0u/6r0u_ligand.sdf
157,6e4v,6e4v,/storage/ice1/7/3/awallace43/PDBBind_processed/6e4v/6e4v_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6e4v/6e4v_ligand.sdf
158,1kjr,1kjr,/storage/ice1/7/3/awallace43/PDBBind_processed/1kjr/1kjr_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1kjr/1kjr_ligand.sdf
159,6gip,6gip,/storage/ice1/7/3/awallace43/PDBBind_processed/6gip/6gip_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6gip/6gip_ligand.sdf
160,2jh5,2jh5,/storage/ice1/7/3/awallace43/PDBBind_processed/2jh5/2jh5_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2jh5/2jh5_ligand.sdf
161,3uvp,3uvp,/storage/ice1/7/3/awallace43/PDBBind_processed/3uvp/3uvp_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3uvp/3uvp_ligand.sdf
162,5fwr,5fwr,/storage/ice1/7/3/awallace43/PDBBind_processed/5fwr/5fwr_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5fwr/5fwr_ligand.sdf
163,4q1b,4q1b,/storage/ice1/7/3/awallace43/PDBBind_processed/4q1b/4q1b_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4q1b/4q1b_ligand.sdf
164,4bo8,4bo8,/storage/ice1/7/3/awallace43/PDBBind_processed/4bo8/4bo8_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4bo8/4bo8_ligand.sdf
165,6udv,6udv,/storage/ice1/7/3/awallace43/PDBBind_processed/6udv/6udv_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6udv/6udv_ligand.sdf
166,6od6,6od6,/storage/ice1/7/3/awallace43/PDBBind_processed/6od6/6od6_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6od6/6od6_ligand.sdf
167,3zsw,3zsw,/storage/ice1/7/3/awallace43/PDBBind_processed/3zsw/3zsw_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3zsw/3zsw_ligand.sdf
168,1u9q,1u9q,/storage/ice1/7/3/awallace43/PDBBind_processed/1u9q/1u9q_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1u9q/1u9q_ligand.sdf
169,3t2c,3t2c,/storage/ice1/7/3/awallace43/PDBBind_processed/3t2c/3t2c_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3t2c/3t2c_ligand.sdf
170,4tpw,4tpw,/storage/ice1/7/3/awallace43/PDBBind_processed/4tpw/4tpw_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4tpw/4tpw_ligand.sdf
171,6dai,6dai,/storage/ice1/7/3/awallace43/PDBBind_processed/6dai/6dai_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6dai/6dai_ligand.sdf
172,4gk3,4gk3,/storage/ice1/7/3/awallace43/PDBBind_processed/4gk3/4gk3_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4gk3/4gk3_ligand.sdf
173,6gji,6gji,/storage/ice1/7/3/awallace43/PDBBind_processed/6gji/6gji_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6gji/6gji_ligand.sdf
174,6f94,6f94,/storage/ice1/7/3/awallace43/PDBBind_processed/6f94/6f94_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6f94/6f94_ligand.sdf
175,6ax4,6ax4,/storage/ice1/7/3/awallace43/PDBBind_processed/6ax4/6ax4_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6ax4/6ax4_ligand.sdf
176,1om9,1om9,/storage/ice1/7/3/awallace43/PDBBind_processed/1om9/1om9_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1om9/1om9_ligand.sdf
177,5ngf,5ngf,/storage/ice1/7/3/awallace43/PDBBind_processed/5ngf/5ngf_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5ngf/5ngf_ligand.sdf
178,3tpp,3tpp,/storage/ice1/7/3/awallace43/PDBBind_processed/3tpp/3tpp_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3tpp/3tpp_ligand.sdf
179,6b5m,6b5m,/storage/ice1/7/3/awallace43/PDBBind_processed/6b5m/6b5m_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6b5m/6b5m_ligand.sdf
180,6fav,6fav,/storage/ice1/7/3/awallace43/PDBBind_processed/6fav/6fav_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6fav/6fav_ligand.sdf
181,1jrs,1jrs,/storage/ice1/7/3/awallace43/PDBBind_processed/1jrs/1jrs_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1jrs/1jrs_ligand.sdf
182,3i6o,3i6o,/storage/ice1/7/3/awallace43/PDBBind_processed/3i6o/3i6o_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3i6o/3i6o_ligand.sdf
183,3m6q,3m6q,/storage/ice1/7/3/awallace43/PDBBind_processed/3m6q/3m6q_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3m6q/3m6q_ligand.sdf
184,4jfj,4jfj,/storage/ice1/7/3/awallace43/PDBBind_processed/4jfj/4jfj_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4jfj/4jfj_ligand.sdf
185,5i5x,5i5x,/storage/ice1/7/3/awallace43/PDBBind_processed/5i5x/5i5x_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5i5x/5i5x_ligand.sdf
186,4gj6,4gj6,/storage/ice1/7/3/awallace43/PDBBind_processed/4gj6/4gj6_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4gj6/4gj6_ligand.sdf
187,3v2n,3v2n,/storage/ice1/7/3/awallace43/PDBBind_processed/3v2n/3v2n_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3v2n/3v2n_ligand.sdf
188,4urn,4urn,/storage/ice1/7/3/awallace43/PDBBind_processed/4urn/4urn_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4urn/4urn_ligand.sdf
189,5iq6,5iq6,/storage/ice1/7/3/awallace43/PDBBind_processed/5iq6/5iq6_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5iq6/5iq6_ligand.sdf
190,3kb3,3kb3,/storage/ice1/7/3/awallace43/PDBBind_processed/3kb3/3kb3_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3kb3/3kb3_ligand.sdf
191,5olk,5olk,/storage/ice1/7/3/awallace43/PDBBind_processed/5olk/5olk_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5olk/5olk_ligand.sdf
192,3s68,3s68,/storage/ice1/7/3/awallace43/PDBBind_processed/3s68/3s68_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3s68/3s68_ligand.sdf
193,3r0y,3r0y,/storage/ice1/7/3/awallace43/PDBBind_processed/3r0y/3r0y_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3r0y/3r0y_ligand.sdf
194,1ijr,1ijr,/storage/ice1/7/3/awallace43/PDBBind_processed/1ijr/1ijr_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1ijr/1ijr_ligand.sdf
195,4j03,4j03,/storage/ice1/7/3/awallace43/PDBBind_processed/4j03/4j03_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4j03/4j03_ligand.sdf
196,4bt3,4bt3,/storage/ice1/7/3/awallace43/PDBBind_processed/4bt3/4bt3_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4bt3/4bt3_ligand.sdf
197,1hnn,1hnn,/storage/ice1/7/3/awallace43/PDBBind_processed/1hnn/1hnn_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1hnn/1hnn_ligand.sdf
198,5x5g,5x5g,/storage/ice1/7/3/awallace43/PDBBind_processed/5x5g/5x5g_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5x5g/5x5g_ligand.sdf
199,4ay6,4ay6,/storage/ice1/7/3/awallace43/PDBBind_processed/4ay6/4ay6_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4ay6/4ay6_ligand.sdf
200,3dxh,3dxh,/storage/ice1/7/3/awallace43/PDBBind_processed/3dxh/3dxh_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3dxh/3dxh_ligand.sdf
201,5y5t,5y5t,/storage/ice1/7/3/awallace43/PDBBind_processed/5y5t/5y5t_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5y5t/5y5t_ligand.sdf
202,6hvu,6hvu,/storage/ice1/7/3/awallace43/PDBBind_processed/6hvu/6hvu_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6hvu/6hvu_ligand.sdf
203,1xoq,1xoq,/storage/ice1/7/3/awallace43/PDBBind_processed/1xoq/1xoq_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1xoq/1xoq_ligand.sdf
204,3ook,3ook,/storage/ice1/7/3/awallace43/PDBBind_processed/3ook/3ook_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3ook/3ook_ligand.sdf
205,4mao,4mao,/storage/ice1/7/3/awallace43/PDBBind_processed/4mao/4mao_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4mao/4mao_ligand.sdf
206,4bv2,4bv2,/storage/ice1/7/3/awallace43/PDBBind_processed/4bv2/4bv2_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4bv2/4bv2_ligand.sdf
207,5ah2,5ah2,/storage/ice1/7/3/awallace43/PDBBind_processed/5ah2/5ah2_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5ah2/5ah2_ligand.sdf
208,6mbo,6mbo,/storage/ice1/7/3/awallace43/PDBBind_processed/6mbo/6mbo_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6mbo/6mbo_ligand.sdf
209,2a8h,2a8h,/storage/ice1/7/3/awallace43/PDBBind_processed/2a8h/2a8h_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2a8h/2a8h_ligand.sdf
210,6hzp,6hzp,/storage/ice1/7/3/awallace43/PDBBind_processed/6hzp/6hzp_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6hzp/6hzp_ligand.sdf
211,5dls,5dls,/storage/ice1/7/3/awallace43/PDBBind_processed/5dls/5dls_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5dls/5dls_ligand.sdf
212,5i3m,5i3m,/storage/ice1/7/3/awallace43/PDBBind_processed/5i3m/5i3m_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5i3m/5i3m_ligand.sdf
213,5jnn,5jnn,/storage/ice1/7/3/awallace43/PDBBind_processed/5jnn/5jnn_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5jnn/5jnn_ligand.sdf
214,1mau,1mau,/storage/ice1/7/3/awallace43/PDBBind_processed/1mau/1mau_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1mau/1mau_ligand.sdf
215,5zyi,5zyi,/storage/ice1/7/3/awallace43/PDBBind_processed/5zyi/5zyi_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5zyi/5zyi_ligand.sdf
216,3arv,3arv,/storage/ice1/7/3/awallace43/PDBBind_processed/3arv/3arv_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3arv/3arv_ligand.sdf
217,2p3a,2p3a,/storage/ice1/7/3/awallace43/PDBBind_processed/2p3a/2p3a_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2p3a/2p3a_ligand.sdf
218,4btt,4btt,/storage/ice1/7/3/awallace43/PDBBind_processed/4btt/4btt_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4btt/4btt_ligand.sdf
219,3hu1,3hu1,/storage/ice1/7/3/awallace43/PDBBind_processed/3hu1/3hu1_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3hu1/3hu1_ligand.sdf
220,1hk2,1hk2,/storage/ice1/7/3/awallace43/PDBBind_processed/1hk2/1hk2_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1hk2/1hk2_ligand.sdf
221,4prn,4prn,/storage/ice1/7/3/awallace43/PDBBind_processed/4prn/4prn_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4prn/4prn_ligand.sdf
222,4j0r,4j0r,/storage/ice1/7/3/awallace43/PDBBind_processed/4j0r/4j0r_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4j0r/4j0r_ligand.sdf
223,5usq,5usq,/storage/ice1/7/3/awallace43/PDBBind_processed/5usq/5usq_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5usq/5usq_ligand.sdf
224,1qka,1qka,/storage/ice1/7/3/awallace43/PDBBind_processed/1qka/1qka_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1qka/1qka_ligand.sdf
225,4mm4,4mm4,/storage/ice1/7/3/awallace43/PDBBind_processed/4mm4/4mm4_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4mm4/4mm4_ligand.sdf
226,6ggg,6ggg,/storage/ice1/7/3/awallace43/PDBBind_processed/6ggg/6ggg_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6ggg/6ggg_ligand.sdf
227,3bet,3bet,/storage/ice1/7/3/awallace43/PDBBind_processed/3bet/3bet_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3bet/3bet_ligand.sdf
228,1o2w,1o2w,/storage/ice1/7/3/awallace43/PDBBind_processed/1o2w/1o2w_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1o2w/1o2w_ligand.sdf
229,3nsq,3nsq,/storage/ice1/7/3/awallace43/PDBBind_processed/3nsq/3nsq_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3nsq/3nsq_ligand.sdf
230,3vbd,3vbd,/storage/ice1/7/3/awallace43/PDBBind_processed/3vbd/3vbd_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3vbd/3vbd_ligand.sdf
231,6qgj,6qgj,/storage/ice1/7/3/awallace43/PDBBind_processed/6qgj/6qgj_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6qgj/6qgj_ligand.sdf
232,4euv,4euv,/storage/ice1/7/3/awallace43/PDBBind_processed/4euv/4euv_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4euv/4euv_ligand.sdf
233,6pt3,6pt3,/storage/ice1/7/3/awallace43/PDBBind_processed/6pt3/6pt3_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6pt3/6pt3_ligand.sdf
234,3umq,3umq,/storage/ice1/7/3/awallace43/PDBBind_processed/3umq/3umq_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3umq/3umq_ligand.sdf
235,2xm8,2xm8,/storage/ice1/7/3/awallace43/PDBBind_processed/2xm8/2xm8_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2xm8/2xm8_ligand.sdf
236,2x7u,2x7u,/storage/ice1/7/3/awallace43/PDBBind_processed/2x7u/2x7u_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2x7u/2x7u_ligand.sdf
237,2wuf,2wuf,/storage/ice1/7/3/awallace43/PDBBind_processed/2wuf/2wuf_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2wuf/2wuf_ligand.sdf
238,1k1m,1k1m,/storage/ice1/7/3/awallace43/PDBBind_processed/1k1m/1k1m_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1k1m/1k1m_ligand.sdf
239,2hhn,2hhn,/storage/ice1/7/3/awallace43/PDBBind_processed/2hhn/2hhn_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2hhn/2hhn_ligand.sdf
240,2ewp,2ewp,/storage/ice1/7/3/awallace43/PDBBind_processed/2ewp/2ewp_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2ewp/2ewp_ligand.sdf
241,4mm7,4mm7,/storage/ice1/7/3/awallace43/PDBBind_processed/4mm7/4mm7_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4mm7/4mm7_ligand.sdf
242,4tz2,4tz2,/storage/ice1/7/3/awallace43/PDBBind_processed/4tz2/4tz2_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4tz2/4tz2_ligand.sdf
243,4cpy,4cpy,/storage/ice1/7/3/awallace43/PDBBind_processed/4cpy/4cpy_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4cpy/4cpy_ligand.sdf
244,1jdj,1jdj,/storage/ice1/7/3/awallace43/PDBBind_processed/1jdj/1jdj_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1jdj/1jdj_ligand.sdf
245,2cf8,2cf8,/storage/ice1/7/3/awallace43/PDBBind_processed/2cf8/2cf8_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2cf8/2cf8_ligand.sdf
246,3okh,3okh,/storage/ice1/7/3/awallace43/PDBBind_processed/3okh/3okh_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3okh/3okh_ligand.sdf
247,3d2e,3d2e,/storage/ice1/7/3/awallace43/PDBBind_processed/3d2e/3d2e_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3d2e/3d2e_ligand.sdf
248,5uwp,5uwp,/storage/ice1/7/3/awallace43/PDBBind_processed/5uwp/5uwp_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5uwp/5uwp_ligand.sdf
249,3tjc,3tjc,/storage/ice1/7/3/awallace43/PDBBind_processed/3tjc/3tjc_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3tjc/3tjc_ligand.sdf
250,6qgg,6qgg,/storage/ice1/7/3/awallace43/PDBBind_processed/6qgg/6qgg_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6qgg/6qgg_ligand.sdf
251,4n7u,4n7u,/storage/ice1/7/3/awallace43/PDBBind_processed/4n7u/4n7u_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4n7u/4n7u_ligand.sdf
252,4waf,4waf,/storage/ice1/7/3/awallace43/PDBBind_processed/4waf/4waf_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4waf/4waf_ligand.sdf
253,3vje,3vje,/storage/ice1/7/3/awallace43/PDBBind_processed/3vje/3vje_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3vje/3vje_ligand.sdf
254,4u1b,4u1b,/storage/ice1/7/3/awallace43/PDBBind_processed/4u1b/4u1b_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4u1b/4u1b_ligand.sdf
255,4d0x,4d0x,/storage/ice1/7/3/awallace43/PDBBind_processed/4d0x/4d0x_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4d0x/4d0x_ligand.sdf
256,6b8u,6b8u,/storage/ice1/7/3/awallace43/PDBBind_processed/6b8u/6b8u_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6b8u/6b8u_ligand.sdf
257,6en6,6en6,/storage/ice1/7/3/awallace43/PDBBind_processed/6en6/6en6_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6en6/6en6_ligand.sdf
258,4nja,4nja,/storage/ice1/7/3/awallace43/PDBBind_processed/4nja/4nja_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4nja/4nja_ligand.sdf
259,6o5u,6o5u,/storage/ice1/7/3/awallace43/PDBBind_processed/6o5u/6o5u_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6o5u/6o5u_ligand.sdf
260,5c3p,5c3p,/storage/ice1/7/3/awallace43/PDBBind_processed/5c3p/5c3p_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5c3p/5c3p_ligand.sdf
261,2qhm,2qhm,/storage/ice1/7/3/awallace43/PDBBind_processed/2qhm/2qhm_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2qhm/2qhm_ligand.sdf
262,3isj,3isj,/storage/ice1/7/3/awallace43/PDBBind_processed/3isj/3isj_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3isj/3isj_ligand.sdf
263,6mx8,6mx8,/storage/ice1/7/3/awallace43/PDBBind_processed/6mx8/6mx8_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6mx8/6mx8_ligand.sdf
264,1c1r,1c1r,/storage/ice1/7/3/awallace43/PDBBind_processed/1c1r/1c1r_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1c1r/1c1r_ligand.sdf
265,1x8d,1x8d,/storage/ice1/7/3/awallace43/PDBBind_processed/1x8d/1x8d_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1x8d/1x8d_ligand.sdf
266,1os0,1os0,/storage/ice1/7/3/awallace43/PDBBind_processed/1os0/1os0_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1os0/1os0_ligand.sdf
267,5ohy,5ohy,/storage/ice1/7/3/awallace43/PDBBind_processed/5ohy/5ohy_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5ohy/5ohy_ligand.sdf
268,4zxy,4zxy,/storage/ice1/7/3/awallace43/PDBBind_processed/4zxy/4zxy_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4zxy/4zxy_ligand.sdf
269,1kwq,1kwq,/storage/ice1/7/3/awallace43/PDBBind_processed/1kwq/1kwq_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1kwq/1kwq_ligand.sdf
270,6d3z,6d3z,/storage/ice1/7/3/awallace43/PDBBind_processed/6d3z/6d3z_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6d3z/6d3z_ligand.sdf
271,3sff,3sff,/storage/ice1/7/3/awallace43/PDBBind_processed/3sff/3sff_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3sff/3sff_ligand.sdf
272,3cke,3cke,/storage/ice1/7/3/awallace43/PDBBind_processed/3cke/3cke_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3cke/3cke_ligand.sdf
273,3f19,3f19,/storage/ice1/7/3/awallace43/PDBBind_processed/3f19/3f19_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3f19/3f19_ligand.sdf
274,2anl,2anl,/storage/ice1/7/3/awallace43/PDBBind_processed/2anl/2anl_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2anl/2anl_ligand.sdf
275,1tft,1tft,/storage/ice1/7/3/awallace43/PDBBind_processed/1tft/1tft_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1tft/1tft_ligand.sdf
276,2xb9,2xb9,/storage/ice1/7/3/awallace43/PDBBind_processed/2xb9/2xb9_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2xb9/2xb9_ligand.sdf
277,3rjw,3rjw,/storage/ice1/7/3/awallace43/PDBBind_processed/3rjw/3rjw_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3rjw/3rjw_ligand.sdf
